Date,"Forecasted consumption kW"
2019-07-09 20:00:00,10.044206031479362
2019-07-09 20:15:00,9.201340038713184
2019-07-09 20:30:00,8.512536249878991
2019-07-09 20:45:00,8.23679193965457
2019-07-09 21:00:00,8.35943566217696
2019-07-09 21:15:00,7.958186502895354
2019-07-09 21:30:00,7.544022429031857
2019-07-09 21:45:00,7.61990167761193
2019-07-09 22:00:00,6.725601788657815
2019-07-09 22:15:00,7.096700651305444
2019-07-09 22:30:00,6.307384696958125
2019-07-09 22:45:00,6.3849843903553625
2019-07-09 23:00:00,6.108796709532258
2019-07-09 23:15:00,6.022965864424084
2019-07-09 23:30:00,6.314055985400903
2019-07-09 23:45:00,5.827344062746568
