D�tail point d'acc�s;
Nom;BELGISCH VERPAKKINGSINSTITUUT-IN;
Num�ro EAN;541448810000203363;
Rue;Z. 1 RESEARCHPARK;
Num�ro maison;280;
Code postal;1731;
Commune;ZELLIK;
Type d'�nergie;;
Type de m�tre;Continue
Direction;Consommation;
;
;;;
Canal;Date;Valeur;Validation;Raison;Enit�;
A;05/06/2014 04:30;7,775;N;ORIG;KWH;
A;05/06/2014 04:45;8,113;N;ORIG;KWH;
A;05/06/2014 05:00;8,013;N;ORIG;KWH;
A;05/06/2014 05:15;7,562;N;ORIG;KWH;
A;05/06/2014 05:30;7,9;N;ORIG;KWH;
A;05/06/2014 05:45;7,613;N;ORIG;KWH;
A;05/06/2014 06:00;7,9;N;ORIG;KWH;
A;05/06/2014 06:15;7,875;N;ORIG;KWH;
A;05/06/2014 06:30;7,688;N;ORIG;KWH;
A;05/06/2014 06:45;7,625;N;ORIG;KWH;
A;05/06/2014 07:00;8,262;N;ORIG;KWH;
A;05/06/2014 07:15;8,138;N;ORIG;KWH;
A;05/06/2014 07:30;8,575;N;ORIG;KWH;
A;05/06/2014 07:45;9,363;N;ORIG;KWH;
A;05/06/2014 08:00;8,05;N;ORIG;KWH;
A;05/06/2014 08:15;8,438;N;ORIG;KWH;
A;05/06/2014 08:30;7,65;N;ORIG;KWH;
A;05/06/2014 08:45;8,013;N;ORIG;KWH;
A;05/06/2014 09:00;8,3;N;ORIG;KWH;
A;05/06/2014 09:15;8,05;N;ORIG;KWH;
A;05/06/2014 09:30;9,625;N;ORIG;KWH;
A;05/06/2014 09:45;10,263;N;ORIG;KWH;
A;05/06/2014 10:00;9,775;N;ORIG;KWH;
A;05/06/2014 10:15;8,638;N;ORIG;KWH;
A;05/06/2014 10:30;8,05;N;ORIG;KWH;
A;05/06/2014 10:45;8,175;N;ORIG;KWH;
A;05/06/2014 11:00;8,5;N;ORIG;KWH;
A;05/06/2014 11:15;8,7;N;ORIG;KWH;
A;05/06/2014 11:30;8,7;N;ORIG;KWH;
A;05/06/2014 11:45;8,863;N;ORIG;KWH;
A;05/06/2014 12:00;8,225;N;ORIG;KWH;
A;05/06/2014 12:15;8,325;N;ORIG;KWH;
A;05/06/2014 12:30;8,375;N;ORIG;KWH;
A;05/06/2014 12:45;8,113;N;ORIG;KWH;
A;05/06/2014 13:00;7,838;N;ORIG;KWH;
A;05/06/2014 13:15;8,025;N;ORIG;KWH;
A;05/06/2014 13:30;8,713;N;ORIG;KWH;
A;05/06/2014 13:45;9,338;N;ORIG;KWH;
A;05/06/2014 14:00;9,05;N;ORIG;KWH;
A;05/06/2014 14:15;9,088;N;ORIG;KWH;
A;05/06/2014 14:30;9,425;N;ORIG;KWH;
A;05/06/2014 14:45;8,45;N;ORIG;KWH;
A;05/06/2014 15:00;8,775;N;ORIG;KWH;
A;05/06/2014 15:15;8,7;N;ORIG;KWH;
A;05/06/2014 15:30;9,188;N;ORIG;KWH;
A;05/06/2014 15:45;9,062;N;ORIG;KWH;
A;05/06/2014 16:00;8,338;N;ORIG;KWH;
A;05/06/2014 16:15;7,738;N;ORIG;KWH;
A;05/06/2014 16:30;7,575;N;ORIG;KWH;
A;05/06/2014 16:45;7,738;N;ORIG;KWH;
A;05/06/2014 17:00;7,238;N;ORIG;KWH;
A;05/06/2014 17:15;6,788;N;ORIG;KWH;
A;05/06/2014 17:30;7,038;N;ORIG;KWH;
A;05/06/2014 17:45;6,75;N;ORIG;KWH;
A;05/06/2014 18:00;6,325;N;ORIG;KWH;
A;05/06/2014 18:15;6,663;N;ORIG;KWH;
A;05/06/2014 18:30;6,413;N;ORIG;KWH;
A;05/06/2014 18:45;6,263;N;ORIG;KWH;
